RECONYX - MapView Professional,,,,,,,,,,,,,,,,,,,,,,,
Image Name,Site,Location,Trigger,Date,Time,Moon Phase,Illum,Label,Contrast,Brightness,Sharpness,Saturation,Sensitivity,Temp,Battery(Volts),Serial #,Narrative,Firmware,Image Path, Location Latitude, Location Longitude,Hit List,Counts
2016-08-18 18-34-33 M 1_3.JPG,20160830_August,BB13,M 1/3,18/08/2016,6:34:33 PM,Full Moon,On,BB13,160,0,32,0,100,72,9.7,H600HH04207523,large pouch young,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-18 18-34-33 M 1_3.JPG,,,Kangaroo,Kangaroo [1]
2016-08-18 18-34-35 M 2_3.JPG,20160830_August,BB13,M 2/3,18/08/2016,6:34:35 PM,Full Moon,On,BB13,160,0,32,0,100,72,9.5,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-18 18-34-35 M 2_3.JPG,,,Kangaroo,
2016-08-18 18-34-36 M 3_3.JPG,20160830_August,BB13,M 3/3,18/08/2016,6:34:36 PM,Full Moon,On,BB13,160,0,32,0,100,72,9.4,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-18 18-34-36 M 3_3.JPG,,,Kangaroo,
2016-08-18 18-35-34 M 1_3.JPG,20160830_August,BB13,M 1/3,18/08/2016,6:35:34 PM,Full Moon,On,BB13,160,0,32,0,100,72,9.6,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-18 18-35-34 M 1_3.JPG,,,Kangaroo,
2016-08-18 18-35-36 M 2_3.JPG,20160830_August,BB13,M 2/3,18/08/2016,6:35:36 PM,Full Moon,On,BB13,160,0,32,0,100,72,9.4,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-18 18-35-36 M 2_3.JPG,,,Kangaroo,
2016-08-18 18-35-37 M 3_3.JPG,20160830_August,BB13,M 3/3,18/08/2016,6:35:37 PM,Full Moon,On,BB13,160,0,32,0,100,72,9.2,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-18 18-35-37 M 3_3.JPG,,,Kangaroo,
2016-08-21 22-47-58 M 1_3.JPG,20160830_August,BB13,M 1/3,21/08/2016,10:47:58 PM,Waning Gibbous,On,BB13,160,0,32,0,100,49,9.6,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-21 22-47-58 M 1_3.JPG,,,Cat,Cat [1]
2016-08-21 22-48-03 M 2_3.JPG,20160830_August,BB13,M 2/3,21/08/2016,10:48:03 PM,Waning Gibbous,On,BB13,160,0,32,0,100,49,9,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-21 22-48-03 M 2_3.JPG,,,Cat,
2016-08-21 22-48-05 M 3_3.JPG,20160830_August,BB13,M 3/3,21/08/2016,10:48:05 PM,Waning Gibbous,On,BB13,160,0,32,0,100,49,8.8,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-21 22-48-05 M 3_3.JPG,,,Cat,
2016-08-26 14-32-33 M 1_3.JPG,20160830_August,BB13,M 1/3,26/08/2016,2:32:33 PM,Last Quarter,Off,BB13,128,0,64,154,100,69,9.5,H600HH04207523,willy wagtail,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-26 14-32-33 M 1_3.JPG,,,Bird,Other [1]
2016-08-26 14-32-34 M 2_3.JPG,20160830_August,BB13,M 2/3,26/08/2016,2:32:34 PM,Last Quarter,Off,BB13,128,0,64,154,100,69,11.2,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-26 14-32-34 M 2_3.JPG,,,Bird,
2016-08-26 14-32-34 M 3_3.JPG,20160830_August,BB13,M 3/3,26/08/2016,2:32:34 PM,Last Quarter,Off,BB13,128,0,64,154,100,69,11.2,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-26 14-32-34 M 3_3.JPG,,,Empty photo,
2016-08-30 14-27-48 M 1_3.JPG,20160830_August,BB13,M 1/3,30/08/2016,2:27:48 PM,Waning Crescent,Off,BB13,128,0,64,154,100,80,9.6,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-30 14-27-48 M 1_3.JPG,,,Empty photo,
2016-08-30 14-27-51 M 2_3.JPG,20160830_August,BB13,M 2/3,30/08/2016,2:27:51 PM,Waning Crescent,Off,BB13,128,0,64,154,100,80,11.2,H600HH04207523,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160830_August\BB13\2016-08-30 14-27-51 M 2_3.JPG,,,Empty photo,
